dossier_id,genre,age,zone,secteur,informel,personnes_a_charge,anciennete_activite_mois,chiffre_affaires,charges_activite,revenu_activite,flux_tresorerie_net,charges_perso,montant_demande,duree_mois,mensualite,taux_endettement,couverture_cashflow,epargne_mensuelle,regularite_epargne,participe_tontine,regularite_tontine,a_historique,nb_credits_anterieurs,nb_retards,deja_impaye,a_caution,capacite_caution,score_reputation,type_probleme,defaut,anciennete_membre_mois,endettement_externe_declare,montant_dernier_credit,type_credit,type_garantie,valeur_garantie,pertinence_saisonniere,croissance_ventes_pct,employeur_nom
BRK-2026-008845,M,23,urbain,vente_vivres,1,0,60,669000,601000,68000,82377,49000,300000,12,25000,0.3676,3.2951,41000,0.124,1,0.118,1,1,0,0,1,0.727,0.925,aucun,0,,0,,,caution_solidaire,300000,defavorable,14,
BRK-2026-008846,F,32,urbain,vente_vivres,1,3,19,1165000,1028000,137000,48071,46000,750000,24,31250,0.2281,1.5383,0,0.362,1,0.825,0,0,0,0,0,0.0,0.754,aucun,0,,0,,,aucune,,,,
BRK-2026-008847,F,32,rural,artisanat,1,3,65,90000,51000,39000,52490,67000,150000,12,12500,0.3205,4.1992,1000,0.836,0,0.0,1,1,2,0,0,0.0,0.753,aucun,0,36,,,salarie_autre,aucune,,,2,Fictif Négoce Nakambé
BRK-2026-008848,M,48,rural,quincaillerie_materiaux,0,3,25,893000,852000,41000,53184,45000,800000,12,66667,1.626,0.7978,12000,0.613,1,0.811,0,0,0,0,1,0.812,0.538,aucun,0,13,0,,productif_fonds_roulement,foncier,900000,,18,
BRK-2026-008849,F,36,urbain,commerce_detail,0,1,54,181000,145000,36000,120438,68000,200000,18,11111,0.3086,10.8395,91000,0.69,1,0.9,1,4,0,0,1,0.35,0.877,aucun,0,,38000,,btp_marche_public,caution_solidaire,150000,,,
BRK-2026-008850,F,36,urbain,commerce_detail,1,4,18,6242000,5918000,324000,187380,79000,750000,12,62500,0.1929,2.9981,23000,0.673,0,0.0,0,0,0,0,1,0.597,0.897,aucun,0,,384000,,salarie_scolaire,,500000,,,Fictif Transport Kadiogo
BRK-2026-008851,M,56,rural,commerce_detail,1,5,13,370000,306000,64000,28894,103000,150000,12,12500,0.1953,2.3115,0,0.468,1,0.854,1,4,1,0,0,0.0,0.783,aucun,0,9,6000,150000,productif_fonds_roulement,aucune,,,6,
BRK-2026-008852,F,30,urbain,commerce_detail,1,2,125,809000,700000,109000,289306,20000,1500000,18,83333,0.7645,3.4717,12000,0.065,1,0.486,0,0,2,0,0,0.0,0.878,aucun,0,83,,,productif_fonds_roulement,materiel,1350000,,-26,
BRK-2026-008853,F,33,rural,artisanat,1,3,35,674000,403000,271000,26148,20000,150000,6,25000,0.0923,1.0459,120000,0.268,1,0.868,0,0,2,0,1,0.635,0.896,aucun,0,21,,,salarie_scolaire,materiel,150000,,12,Fictif Garage Cascades
BRK-2026-008854,F,42,urbain,vente_vivres,1,4,54,222000,196000,26000,81053,75000,150000,12,12500,0.4808,6.4842,6000,0.946,1,0.284,0,0,0,0,0,0.0,0.438,aucun,0,4,0,,,aucune,,defavorable,30,
BRK-2026-008855,M,22,urbain,services,1,4,87,14667000,4774000,9893000,837607,55000,13000000,24,541667,0.0548,1.5464,28000,0.548,1,0.686,0,0,0,0,1,0.619,0.819,aucun,0,87,9383000,,productif_fonds_roulement,aucune,,neutre,,
BRK-2026-008856,F,29,rural,quincaillerie_materiaux,0,2,37,684000,607000,77000,346781,89000,475000,12,39583,0.5141,8.7609,1000,0.135,0,0.0,1,3,0,0,0,0.0,0.618,aucun,0,,0,,btp_marche_public,aucune,,favorable,,
BRK-2026-008857,F,36,urbain,vente_vivres,1,1,27,265000,218000,47000,82936,59000,200000,12,16667,0.3546,4.9761,0,0.779,1,0.783,1,1,0,0,0,0.0,0.684,aucun,0,27,,,productif_fonds_roulement,,,defavorable,14,
BRK-2026-008858,F,27,rural,commerce_detail,0,6,40,233000,191000,42000,17585,66000,150000,18,8333,0.1984,2.1103,0,0.277,1,0.811,1,1,2,0,1,0.687,0.727,retards,1,40,,150000,productif_fonds_roulement,aucune,,favorable,1,
BRK-2026-008859,M,41,urbain,artisanat,1,3,34,3502000,1967000,1535000,507022,129000,1350000,12,112500,0.0733,4.5069,5000,0.81,1,0.691,1,3,2,0,0,0.0,0.803,aucun,0,34,0,,productif_fonds_roulement,aucune,,,2,
BRK-2026-008860,M,30,rural,services,1,2,23,1140000,366000,774000,187056,50000,900000,12,75000,0.0969,2.4941,0,0.69,0,0.0,1,3,4,0,1,0.432,0.697,aucun,0,,0,550000,productif_equipement,foncier,1000000,neutre,,
BRK-2026-008861,F,53,urbain,vente_vivres,1,1,65,90000,76000,14000,137015,81000,150000,12,12500,0.8929,10.9612,12000,0.377,0,0.0,1,3,0,0,1,0.367,0.747,aucun,0,45,0,150000,productif_equipement,caution_solidaire,150000,,-4,
BRK-2026-008862,F,31,urbain,quincaillerie_materiaux,0,2,34,1985000,1637000,348000,423952,49000,1700000,12,141667,0.4071,2.9926,0,0.741,0,0.0,1,2,0,0,1,0.837,0.869,aucun,0,,,,productif_fonds_roulement,caution_solidaire,1100000,,,
BRK-2026-008863,F,47,urbain,quincaillerie_materiaux,0,4,81,195000,169000,26000,161734,68000,250000,12,20833,0.8013,7.7634,5000,0.31,0,0.0,0,0,1,0,0,0.0,0.77,impaye,1,,0,,productif_fonds_roulement,,,,,
BRK-2026-008864,F,42,rural,commerce_detail,1,5,39,9997000,9049000,948000,573133,69000,3100000,12,258333,0.2725,2.2186,0,0.146,1,0.438,0,0,1,0,1,0.618,0.718,impaye,1,16,,,btp_marche_public,aucune,,neutre,45,
BRK-2026-008865,M,28,urbain,artisanat,0,3,41,265000,126000,139000,160576,89000,150000,12,12500,0.0899,12.8461,8000,0.831,0,0.0,1,2,1,0,0,0.0,0.704,aucun,0,,200000,150000,productif_fonds_roulement,,,,51,
BRK-2026-008866,F,32,rural,commerce_detail,0,2,42,90000,71000,19000,100747,57000,150000,12,12500,0.6579,8.0598,4000,0.707,1,0.872,0,0,1,0,0,0.0,0.669,aucun,0,,,,agricole,aucune,,favorable,-19,
BRK-2026-008867,M,46,rural,vente_vivres,1,5,65,3825000,2760000,1065000,1444132,74000,7300000,12,608333,0.5712,2.3739,0,0.417,0,0.0,1,2,0,0,1,0.365,0.694,aucun,0,42,0,2500000,productif_equipement,materiel,3600000,neutre,4,
BRK-2026-008868,M,34,rural,commerce_detail,1,0,92,388000,352000,36000,10987,53000,150000,12,12500,0.3472,0.879,5000,0.047,0,0.0,1,3,0,0,1,0.209,0.851,aucun,0,52,,150000,productif_immobilier,caution_solidaire,,,-17,
BRK-2026-008869,F,35,urbain,agriculture,0,1,58,108000,79000,29000,14423,43000,150000,12,12500,0.431,1.1538,0,0.108,1,0.971,1,2,0,0,1,0.363,0.82,aucun,0,58,,,agricole,aucune,,neutre,,
BRK-2026-008870,F,41,urbain,commerce_detail,1,2,28,90000,64000,26000,20606,29000,150000,12,12500,0.4808,1.6485,5000,0.83,0,0.0,1,4,2,0,0,0.0,0.575,aucun,0,,12000,,btp_marche_public,aucune,,defavorable,4,
BRK-2026-008871,M,44,rural,commerce_detail,0,0,19,180000,162000,18000,48886,91000,150000,12,12500,0.6944,3.9109,23000,0.958,0,0.0,0,0,3,0,1,0.369,0.743,impaye,1,19,0,,productif_fonds_roulement,,,favorable,-32,
BRK-2026-008872,F,44,rural,services,0,2,89,647000,238000,409000,183192,87000,600000,18,33333,0.0815,5.4958,42000,0.384,1,0.684,1,5,3,0,1,0.891,0.768,aucun,0,,355000,425000,btp_marche_public,,,,2,
BRK-2026-008873,M,41,rural,artisanat,1,3,20,3814000,2120000,1694000,1416522,46000,2600000,12,216667,0.1279,6.5378,10000,0.301,0,0.0,1,3,0,0,1,0.86,0.653,aucun,0,20,,1200000,productif_immobilier,,1900000,defavorable,-9,
BRK-2026-008874,F,45,rural,vente_vivres,1,3,20,810000,720000,90000,16827,60000,325000,12,27083,0.3009,0.6213,2000,0.723,1,0.514,1,2,0,0,0,0.0,0.711,aucun,0,,,150000,salarie_scolaire,materiel,325000,favorable,19,Fictif Comptoir du Sahel
BRK-2026-008875,M,30,urbain,commerce_detail,0,4,42,2551000,2183000,368000,1394905,32000,1050000,12,87500,0.2378,15.9418,1000,0.843,0,0.0,0,0,0,0,0,0.0,0.632,aucun,0,,,,productif_fonds_roulement,aucune,,,-53,
BRK-2026-008876,M,57,rural,quincaillerie_materiaux,0,0,66,90000,87000,3000,21501,71000,150000,12,12500,3.0,1.7201,8000,0.297,0,0.0,0,0,0,0,1,0.466,0.247,impaye,1,66,0,,productif_fonds_roulement,foncier,,,,Fictif Négoce Nakambé
BRK-2026-008877,F,46,urbain,services,0,2,87,1603000,613000,990000,103996,26000,900000,12,75000,0.0758,1.3866,0,0.462,1,0.21,0,0,2,0,1,0.691,0.812,aucun,0,87,984000,,productif_fonds_roulement,caution_solidaire,500000,,26,
BRK-2026-008878,F,41,urbain,vente_vivres,1,2,40,750000,701000,49000,56908,96000,300000,18,16667,0.3401,3.4144,54000,0.242,1,0.893,0,0,4,0,0,0.0,0.531,impaye,1,,0,,productif_immobilier,foncier,300000,favorable,,
BRK-2026-008879,F,47,urbain,commerce_detail,0,4,44,90000,67000,23000,43994,79000,150000,12,12500,0.5435,3.5195,135000,0.021,0,0.0,1,1,0,0,0,0.0,0.865,aucun,0,29,,,agricole,materiel,150000,,4,
BRK-2026-008880,F,37,rural,quincaillerie_materiaux,1,5,71,90000,85000,5000,21425,20000,150000,12,12500,2.5,1.714,45000,0.133,0,0.0,1,3,1,0,0,0.0,0.409,retards,1,,0,,productif_fonds_roulement,caution_solidaire,150000,favorable,9,
BRK-2026-008881,M,47,urbain,commerce_detail,0,3,51,154000,127000,27000,52345,50000,150000,12,12500,0.463,4.1876,89000,0.517,1,0.531,1,3,0,0,1,0.327,0.693,aucun,0,,0,,,materiel,150000,,,
BRK-2026-008882,F,42,rural,vente_vivres,0,1,62,317000,253000,64000,112517,98000,275000,12,22917,0.3581,4.9098,58000,0.916,1,0.923,0,0,0,0,1,0.757,0.776,aucun,0,56,0,,productif_fonds_roulement,,150000,,-2,
BRK-2026-008883,F,35,urbain,commerce_detail,0,2,41,2910000,2484000,426000,424034,49000,2000000,18,111111,0.2608,3.8163,18000,0.331,1,0.77,1,1,0,1,1,0.589,0.743,aucun,0,18,0,700000,,vehicule,1450000,,-22,
BRK-2026-008884,M,38,urbain,vente_vivres,1,0,49,2777000,2576000,201000,482895,20000,1900000,12,158333,0.7877,3.0499,346000,0.665,0,0.0,1,3,0,0,1,0.094,0.746,aucun,0,,,,salarie_scolaire,caution_solidaire,700000,,,Fictif Faso Distribution
BRK-2026-008885,F,61,rural,artisanat,0,1,44,766000,448000,318000,356157,75000,800000,12,66667,0.2096,5.3423,0,0.715,1,0.772,1,4,1,0,1,0.974,0.6,aucun,0,27,92000,,,,500000,neutre,,Fictif Comptoir du Sahel
BRK-2026-008886,M,35,rural,agriculture,0,3,78,7289000,4565000,2724000,464822,65000,3500000,9,388889,0.1428,1.1953,32000,0.69,0,0.0,0,0,0,0,1,0.441,0.696,aucun,0,56,0,,agricole,caution_solidaire,2200000,neutre,,
BRK-2026-008887,M,57,urbain,commerce_detail,0,0,46,739000,609000,130000,306159,25000,700000,24,29167,0.2244,10.4968,86000,0.679,1,0.816,1,3,1,0,1,0.72,0.891,aucun,0,,0,,salarie_autre,caution_solidaire,500000,defavorable,7,Fictif Atelier Bobo Artisans
BRK-2026-008888,M,31,urbain,artisanat,0,5,70,734000,384000,350000,148090,80000,375000,12,31250,0.0893,4.7389,179000,0.004,0,0.0,1,4,0,0,1,0.04,0.765,aucun,0,,0,,productif_equipement,caution_solidaire,450000,,-10,Fictif Quincaillerie du Plateau
BRK-2026-008889,F,54,rural,vente_vivres,1,4,38,91000,79000,12000,57673,26000,150000,12,12500,1.0417,4.6138,17000,0.629,1,0.704,0,0,0,0,0,0.0,0.639,aucun,0,38,,,salarie_autre,aucune,,,,Fictif Faso Distribution
BRK-2026-008890,F,50,urbain,commerce_detail,1,3,44,865000,804000,61000,47535,85000,150000,12,12500,0.2049,3.8028,0,0.55,1,0.584,0,0,0,0,0,0.0,0.773,aucun,0,44,48000,,productif_fonds_roulement,foncier,150000,neutre,-2,
BRK-2026-008891,M,27,urbain,vente_vivres,1,7,51,1171000,919000,252000,106059,47000,425000,9,47222,0.1874,2.246,67000,0.251,1,0.542,0,0,2,0,1,0.648,0.921,aucun,0,,41000,,agricole,caution_solidaire,,defavorable,2,
BRK-2026-008892,F,30,urbain,vente_vivres,0,2,56,1037000,892000,145000,295158,88000,1050000,12,87500,0.6034,3.3732,3000,0.412,1,0.842,0,0,1,0,1,0.395,0.833,aucun,0,,93000,,productif_fonds_roulement,materiel,1250000,neutre,,
BRK-2026-008893,M,55,urbain,vente_vivres,0,2,116,1701000,1579000,122000,222887,60000,600000,12,50000,0.4098,4.4577,3000,0.909,0,0.0,1,3,2,0,0,0.0,0.437,aucun,0,,0,325000,productif_fonds_roulement,foncier,350000,favorable,25,
BRK-2026-008894,M,38,urbain,vente_vivres,1,3,31,90000,81000,9000,71562,57000,150000,12,12500,1.3889,5.725,1000,0.844,0,0.0,0,0,1,0,0,0.0,0.855,impaye,1,17,0,,productif_fonds_roulement,aucune,,,4,
BRK-2026-008895,M,37,urbain,quincaillerie_materiaux,1,0,69,317000,272000,45000,112316,59000,300000,12,25000,0.5556,4.4926,60000,0.91,1,0.848,1,3,1,0,1,0.264,0.826,aucun,0,69,0,,btp_marche_public,domiciliation_salaire,350000,favorable,,
BRK-2026-008896,F,61,urbain,services,1,3,35,224000,71000,153000,37106,29000,175000,12,14583,0.0953,2.5445,19000,0.689,1,0.712,1,2,0,0,1,0.487,0.825,aucun,0,35,0,,productif_equipement,aucune,,neutre,-9,
BRK-2026-008897,M,39,urbain,commerce_detail,1,2,65,1873000,1637000,236000,337310,71000,2000000,12,166667,0.7062,2.0239,11000,0.685,1,0.987,1,4,0,0,0,0.0,0.738,aucun,0,,0,700000,productif_equipement,aucune,,,,
BRK-2026-008898,F,32,rural,quincaillerie_materiaux,0,3,50,1095000,825000,270000,1485468,61000,1600000,12,133333,0.4938,11.141,23000,0.936,1,0.606,0,0,2,0,0,0.0,0.865,aucun,0,50,0,,productif_equipement,foncier,1500000,,,
BRK-2026-008899,F,33,urbain,artisanat,1,2,47,787000,443000,344000,702534,40000,650000,12,54167,0.1575,12.9698,21000,0.748,1,0.597,0,0,0,0,0,0.0,0.722,aucun,0,,0,,productif_fonds_roulement,aucune,,,,
BRK-2026-008900,F,37,urbain,commerce_detail,0,2,32,10571000,8916000,1655000,2610072,60000,6400000,12,533333,0.3223,4.8939,2000,0.288,1,0.798,0,0,0,0,0,0.0,0.519,aucun,0,32,0,,productif_fonds_roulement,foncier,2400000,defavorable,-18,
BRK-2026-008901,F,40,urbain,vente_vivres,0,3,38,361000,307000,54000,28699,51000,175000,12,14583,0.2701,1.968,4000,0.922,1,0.846,0,0,1,0,0,0.0,0.658,aucun,0,38,,,,foncier,175000,,76,Fictif Coton Faso Services
BRK-2026-008902,F,39,urbain,agriculture,1,2,44,2483000,1616000,867000,2519046,62000,1800000,12,150000,0.173,16.7936,20000,0.826,0,0.0,0,0,3,0,1,0.722,0.766,aucun,0,2,,,,caution_solidaire,1550000,favorable,13,
BRK-2026-008903,M,22,urbain,vente_vivres,1,2,67,278000,247000,31000,41602,101000,150000,12,12500,0.4032,3.3282,6000,0.26,1,0.64,0,0,0,0,0,0.0,0.894,aucun,0,67,30000,,,aucune,,neutre,,
BRK-2026-008904,F,29,rural,quincaillerie_materiaux,1,4,34,10022000,8470000,1552000,1607082,65000,9200000,12,766667,0.494,2.0962,43000,0.297,0,0.0,1,2,0,0,1,0.711,0.497,aucun,0,14,0,7100000,productif_fonds_roulement,materiel,2800000,,44,
BRK-2026-008905,M,32,urbain,commerce_detail,1,1,36,1344000,1241000,103000,268945,20000,250000,6,41667,0.4045,6.4546,54000,0.677,0,0.0,0,0,0,0,0,0.0,0.744,aucun,0,36,,,,aucune,,,29,
BRK-2026-008906,M,50,urbain,services,0,4,63,547000,161000,386000,427478,121000,650000,12,54167,0.1403,7.8919,2000,0.912,1,0.713,1,3,0,0,1,0.501,0.406,aucun,0,12,0,,salarie_scolaire,materiel,375000,,-8,Fictif École Privée Sahel
BRK-2026-008907,M,30,urbain,commerce_detail,1,7,36,770000,691000,79000,124657,49000,500000,12,41667,0.5274,2.9917,25000,0.6,0,0.0,1,3,0,0,1,0.57,0.594,aucun,0,36,,200000,agricole,materiel,425000,favorable,19,
BRK-2026-008908,F,39,rural,commerce_detail,0,2,62,3388000,2998000,390000,355076,132000,950000,12,79167,0.203,4.4852,4000,0.526,0,0.0,1,4,1,0,0,0.0,0.694,aucun,0,6,,800000,,,,,-10,Fictif Transport Kadiogo
BRK-2026-008909,F,34,urbain,vente_vivres,0,1,99,1499000,1306000,193000,178831,78000,800000,12,66667,0.3454,2.6825,16000,0.122,1,0.212,1,1,0,0,1,0.556,0.689,aucun,0,13,187000,,salarie_scolaire,aucune,,,-35,Fictif Négoce Nakambé
BRK-2026-008910,M,28,rural,commerce_detail,1,4,21,5660000,4992000,668000,1820916,41000,2400000,9,266667,0.3992,6.8284,0,0.433,1,0.585,0,0,1,0,1,0.917,0.725,aucun,0,11,,,productif_equipement,materiel,350000,,-25,
BRK-2026-008911,M,48,rural,vente_vivres,1,4,34,103000,86000,17000,66962,77000,150000,12,12500,0.7353,5.357,105000,0.448,1,0.717,1,2,1,0,1,0.854,0.558,aucun,0,,,,salarie_autre,vehicule,150000,,,Fictif Atelier Bobo Artisans
BRK-2026-008912,M,46,urbain,artisanat,0,1,19,1258000,651000,607000,243965,78000,1250000,12,104167,0.1716,2.3421,16000,0.957,0,0.0,1,2,0,0,0,0.0,0.512,aucun,0,7,,,productif_fonds_roulement,aucune,,neutre,41,
BRK-2026-008913,M,37,urbain,quincaillerie_materiaux,1,3,21,1164000,874000,290000,85126,49000,1150000,12,95833,0.3305,0.8883,6000,0.7,1,0.782,0,0,1,0,1,0.107,0.709,aucun,0,2,0,,productif_equipement,,1150000,,28,
BRK-2026-008914,F,39,rural,agriculture,0,4,64,90000,60000,30000,38732,26000,150000,12,12500,0.4167,3.0986,0,0.432,1,0.951,1,1,0,0,0,0.0,0.962,aucun,0,55,0,150000,agricole,materiel,150000,favorable,,
BRK-2026-008915,M,33,urbain,services,1,4,33,90000,28000,62000,62183,94000,150000,12,12500,0.2016,4.9746,0,0.493,0,0.0,1,2,0,0,0,0.0,0.725,aucun,0,22,0,150000,productif_fonds_roulement,,,neutre,,
BRK-2026-008916,M,49,rural,commerce_detail,0,3,54,122000,113000,9000,4533,54000,150000,12,12500,1.3889,0.3626,7000,0.37,1,0.532,1,3,0,0,1,0.574,0.842,retards,1,25,0,150000,agricole,caution_solidaire,150000,,,
BRK-2026-008917,F,52,rural,quincaillerie_materiaux,0,3,46,1374000,1236000,138000,217223,20000,375000,6,62500,0.4529,3.4756,57000,0.534,1,0.803,0,0,2,0,1,0.672,0.954,retards,1,25,0,,productif_fonds_roulement,vehicule,250000,,-34,
BRK-2026-008918,F,41,rural,services,1,2,34,708000,256000,452000,136713,60000,400000,12,33333,0.0737,4.1014,6000,0.141,1,0.414,1,1,1,0,1,0.274,0.361,aucun,0,,,200000,productif_fonds_roulement,foncier,475000,,,
BRK-2026-008919,M,46,urbain,vente_vivres,0,0,53,1579000,1525000,54000,25060,54000,150000,12,12500,0.2315,2.0048,29000,0.2,1,0.683,1,1,0,0,0,0.0,0.793,aucun,0,49,0,150000,productif_fonds_roulement,materiel,150000,neutre,-31,
BRK-2026-008920,M,29,urbain,agriculture,0,3,9,257000,167000,90000,25846,89000,225000,12,18750,0.2083,1.3785,52000,0.198,0,0.0,0,0,0,0,1,0.481,0.525,aucun,0,8,,,,caution_solidaire,250000,,32,
BRK-2026-008921,F,42,urbain,quincaillerie_materiaux,1,1,48,322000,246000,76000,266148,67000,250000,6,41667,0.5482,6.3875,1000,0.606,1,0.847,0,0,0,0,0,0.0,0.92,aucun,0,10,0,,productif_immobilier,materiel,175000,defavorable,,
BRK-2026-008922,F,42,rural,artisanat,1,3,63,191000,108000,83000,26017,56000,150000,12,12500,0.1506,2.0814,0,0.547,0,0.0,1,2,0,0,1,0.209,0.963,aucun,0,63,0,150000,productif_fonds_roulement,caution_solidaire,150000,,,
BRK-2026-008923,F,44,rural,agriculture,1,6,84,181000,120000,61000,31176,77000,150000,24,6250,0.1025,4.9882,10000,0.325,0,0.0,0,0,2,0,0,0.0,0.672,aucun,0,,0,,agricole,aucune,,neutre,-44,
BRK-2026-008924,M,20,urbain,commerce_detail,1,1,26,20616000,19134000,1482000,430365,33000,2600000,12,216667,0.1462,1.9863,8000,0.744,1,0.207,1,4,1,0,1,0.805,0.853,aucun,0,26,,2100000,productif_fonds_roulement,vehicule,3300000,favorable,34,
BRK-2026-008925,F,35,urbain,agriculture,1,4,48,2011000,1295000,716000,107437,20000,850000,12,70833,0.0989,1.5168,19000,0.16,0,0.0,0,0,1,0,1,0.659,0.761,aucun,0,19,0,,agricole,aucune,,,-7,
BRK-2026-008926,F,44,urbain,commerce_detail,1,5,38,156000,129000,27000,33958,31000,150000,18,8333,0.3086,4.0751,9000,0.806,1,0.865,1,1,0,0,1,0.396,0.793,aucun,0,33,16000,,salarie_scolaire,domiciliation_salaire,150000,,4,Fictif Clinique Wentenga
BRK-2026-008927,M,39,urbain,services,0,1,42,2935000,829000,2106000,1184396,63000,4700000,18,261111,0.124,4.536,12000,0.567,0,0.0,0,0,3,0,1,0.514,0.726,aucun,0,17,0,,productif_fonds_roulement,materiel,4300000,,,Fictif École Privée Sahel
BRK-2026-008928,F,35,rural,vente_vivres,0,2,33,601000,477000,124000,156175,113000,475000,12,39583,0.3192,3.9455,42000,0.309,0,0.0,0,0,0,0,0,0.0,0.45,aucun,0,33,0,,productif_equipement,aucune,,,,
BRK-2026-008929,M,41,urbain,commerce_detail,1,2,36,1925000,1404000,521000,978839,59000,3900000,12,325000,0.6238,3.0118,7000,0.617,1,0.959,0,0,3,0,1,0.344,0.732,aucun,0,36,0,,productif_equipement,caution_solidaire,2100000,neutre,,
BRK-2026-008930,M,39,rural,vente_vivres,0,5,104,178000,159000,19000,35652,61000,150000,12,12500,0.6579,2.8522,28000,0.073,0,0.0,1,6,0,0,1,0.233,0.722,retards,1,,,,productif_fonds_roulement,materiel,150000,,11,
BRK-2026-008931,M,27,urbain,commerce_detail,1,4,19,279000,232000,47000,69698,56000,425000,18,23611,0.5024,2.9519,41000,0.685,0,0.0,0,0,0,0,0,0.0,0.455,aucun,0,19,,,productif_fonds_roulement,aucune,,defavorable,33,
BRK-2026-008932,M,43,urbain,artisanat,1,3,78,398000,218000,180000,64631,48000,350000,12,29167,0.162,2.2159,0,0.756,1,0.334,0,0,0,0,0,0.0,0.884,aucun,0,78,171000,,productif_fonds_roulement,aucune,,,5,
BRK-2026-008933,M,42,rural,commerce_detail,1,4,97,256000,201000,55000,95516,64000,700000,24,29167,0.5303,3.2748,120000,0.864,0,0.0,1,3,0,0,1,0.318,0.576,aucun,0,91,103000,275000,productif_equipement,materiel,600000,,-16,
BRK-2026-008934,F,35,urbain,agriculture,0,8,42,168000,98000,70000,54758,27000,150000,18,8333,0.119,6.5712,9000,0.472,1,0.077,1,1,3,0,1,0.859,0.592,aucun,0,7,,150000,agricole,materiel,150000,,,
BRK-2026-008935,F,28,urbain,commerce_detail,0,3,38,367000,295000,72000,78846,54000,300000,12,25000,0.3472,3.1538,48000,0.878,1,0.773,1,3,0,0,1,0.409,0.51,aucun,0,,0,,agricole,,,favorable,,Fictif Atelier Bobo Artisans
BRK-2026-008936,M,30,urbain,services,1,6,25,289000,88000,201000,42152,20000,400000,18,22222,0.1106,1.8969,11000,0.439,1,0.578,0,0,0,0,0,0.0,0.523,aucun,0,25,0,,productif_fonds_roulement,materiel,,neutre,8,
BRK-2026-008937,M,30,urbain,commerce_detail,1,4,33,90000,76000,14000,47686,52000,150000,24,6250,0.4464,7.6298,4000,0.476,0,0.0,1,2,2,0,1,0.244,0.65,aucun,0,2,0,150000,productif_fonds_roulement,foncier,150000,,3,
BRK-2026-008938,F,48,urbain,artisanat,1,3,57,90000,47000,43000,22532,37000,150000,12,12500,0.2907,1.8026,24000,0.588,0,0.0,1,3,3,0,1,0.72,0.715,aucun,0,,,150000,salarie_autre,materiel,150000,neutre,-2,Fictif Atelier Bobo Artisans
BRK-2026-008939,F,65,urbain,vente_vivres,1,3,26,240000,214000,26000,60394,59000,175000,12,14583,0.5609,4.1414,42000,0.38,0,0.0,1,1,0,0,0,0.0,0.578,impaye,1,,8000,150000,salarie_scolaire,aucune,,,,Fictif Garage Cascades
BRK-2026-008940,F,44,urbain,commerce_detail,0,3,33,21397000,18660000,2737000,7028287,87000,11500000,12,958333,0.3501,7.3339,1000,0.577,0,0.0,1,4,1,0,0,0.0,0.749,aucun,0,11,,8500000,salarie_autre,aucune,,,-10,Fictif École Privée Sahel
BRK-2026-008941,F,38,urbain,artisanat,1,4,74,90000,54000,36000,19128,85000,150000,18,8333,0.2315,2.2955,4000,0.899,1,0.823,1,2,0,1,0,0.0,0.772,aucun,0,54,44000,150000,salarie_scolaire,aucune,,neutre,,Fictif Clinique Wentenga
BRK-2026-008942,M,49,rural,commerce_detail,1,1,70,1426000,1021000,405000,223691,36000,700000,12,58333,0.144,3.8347,17000,0.229,0,0.0,1,2,0,0,1,0.322,0.842,aucun,0,,0,325000,,domiciliation_salaire,325000,,,
BRK-2026-008943,M,36,urbain,commerce_detail,1,4,35,13259000,10836000,2423000,2386697,87000,16500000,12,1375000,0.5675,1.7358,7000,0.346,1,0.482,1,6,0,0,0,0.0,0.464,retards,1,,2243000,13500000,salarie_scolaire,aucune,,,-13,Fictif Atelier Bobo Artisans
BRK-2026-008944,F,38,rural,commerce_detail,1,1,32,124000,106000,18000,24667,44000,150000,12,12500,0.6944,1.9734,57000,0.645,0,0.0,1,4,2,0,0,0.0,0.853,aucun,0,16,0,150000,salarie_autre,,,,,Fictif Quincaillerie du Plateau
BRK-2026-008945,F,29,urbain,quincaillerie_materiaux,0,5,65,90000,75000,15000,8655,51000,150000,12,12500,0.8333,0.6924,13000,0.757,1,0.714,0,0,0,0,0,0.0,0.618,aucun,0,55,,,productif_fonds_roulement,materiel,175000,neutre,,Fictif Groupe Wend-Panga
BRK-2026-008946,M,53,rural,commerce_detail,1,3,75,221000,143000,78000,83323,66000,200000,18,11111,0.1424,7.4991,1000,0.232,1,0.347,0,0,0,0,1,0.636,0.477,aucun,0,,82000,,productif_fonds_roulement,vehicule,150000,favorable,0,
BRK-2026-008947,F,38,rural,vente_vivres,1,3,76,908000,889840,18160,315549,97000,150000,12,12500,0.6883,25.2439,21000,0.451,0,0.0,1,2,1,0,1,0.884,0.848,aucun,0,32,0,,productif_immobilier,aucune,,favorable,,
BRK-2026-008948,F,38,rural,quincaillerie_materiaux,1,0,60,246000,217000,29000,12035,20000,150000,18,8333,0.2873,1.4443,0,0.667,1,0.915,1,2,0,1,0,0.0,0.697,retards,1,,,150000,salarie_autre,aucune,,favorable,-21,Fictif Faso Distribution
BRK-2026-008949,M,35,rural,commerce_detail,0,2,65,5431000,4417000,1014000,589758,61000,3300000,12,275000,0.2712,2.1446,0,0.982,1,0.361,0,0,0,0,1,0.637,0.801,aucun,0,65,834000,,productif_fonds_roulement,materiel,2300000,,,Fictif École Privée Sahel
